cell_id,dataset,donor_id,condition,cell_type,BetaIdentitySecretion,ImmuneStress,ERStress_UPR,OxidativePhosphorylation,DedifferentiationStress,DiseaseAxis,microstate,quasi_potential,latent_1,latent_2
ND_donor_04_cell_022,demo,ND_donor_04,ND,beta,6.416782301609976,3.5521988992125735,2.8305642759095675,4.9500358180900745,0.0,-1.6533469494829451,19,0.6047557032448712,2.635924801506139,0.2459445967320186
ND_donor_04_cell_023,demo,ND_donor_04,ND,beta,6.492869671348335,2.1377027138379643,2.7348087200928752,4.571099070375115,0.0,-2.8100356758636966,7,0.7400945291923806,3.9511605029759878,-0.8159287241617001
ND_donor_04_cell_024,demo,ND_donor_04,ND,beta,6.415819236363008,2.6676699441956604,3.016062370879661,4.859614705914869,0.0,-2.1243381399499146,2,0.8725000128279827,3.2393557805143716,-0.512138403778252
ND_donor_04_cell_025,demo,ND_donor_04,ND,beta,6.291611310388239,3.052302452775892,3.8917578491799,4.434168762159433,0.0,-1.0533754936054036,3,1.3032982021839192,1.5143369491635477,-0.27896249710964993
ND_donor_04_cell_026,demo,ND_donor_04,ND,beta,6.146892243522444,4.073913742766602,3.06533416492164,4.8053560928646775,0.0,-0.654070947732065,10,0.48115377576561347,0.5730038055251154,1.339938209535531
ND_donor_04_cell_027,demo,ND_donor_04,ND,beta,6.334935700513524,3.113685777367617,3.9427092971411897,4.667866435376188,0.0,-1.0565582941818497,3,0.40382746416455806,1.2219958042028032,1.0623676578416683
ND_donor_04_cell_028,demo,ND_donor_04,ND,beta,5.937603965405536,4.634962201741609,4.38780388721711,4.853766331669717,0.0,0.9893468564804211,5,0.8621424706711256,-1.6644318345607243,1.8667077554407796
ND_donor_04_cell_029,demo,ND_donor_04,ND,beta,6.481909450856735,3.8810514376147176,2.608532123097321,4.617575704044589,0.0,-1.6982788990497846,6,1.6339516285596138,2.8478261748211753,-0.7924525246107973
ND_donor_04_cell_030,demo,ND_donor_04,ND,beta,6.412968125418656,2.4494900191966953,2.582514969323703,5.034304204320795,0.0,-2.556419684637227,2,0.6243347349243571,3.170020391880666,0.12435871719524594
ND_donor_04_cell_031,demo,ND_donor_04,ND,beta,6.35184845683912,3.738289863742273,2.0869653995097486,4.427223063453126,0.0,-1.9073119398876597,2,0.6730109878218427,2.096090889156182,-0.009524182258603991
ND_donor_04_cell_032,demo,ND_donor_04,ND,beta,6.669415142690444,1.0373919284475757,1.7655854518423055,4.644782120019446,0.0,-4.521531923063976,23,1.3994817681071412,6.330398494611315,-1.7105638338404008
ND_donor_04_cell_033,demo,ND_donor_04,ND,beta,6.386502346477728,0.7523181786692108,2.87749724535133,4.831866893702348,0.0,-3.456179860141664,19,0.816689107994848,4.002665261281602,-0.5525306784622137
ND_donor_04_cell_034,demo,ND_donor_04,ND,beta,6.215912681135329,4.454092733800573,4.650971376597814,4.7197205075966995,0.0,0.5378859674188537,21,1.5299302619671558,0.4799478387114082,0.088717293316321
ND_donor_04_cell_035,demo,ND_donor_04,ND,beta,6.6522669115068025,2.222141180122024,0.5033702172695579,4.6015959869540195,0.0,-4.535393444098634,23,1.2721548503574809,6.0254515171561325,-1.6818397354302108
ND_donor_04_cell_036,demo,ND_donor_04,ND,beta,6.1507748342018145,4.322735901796697,3.896055803904813,4.458232006269003,0.0,0.06252191496221454,17,0.584282347808391,0.031288513188608924,0.5160564538698339
ND_donor_04_cell_037,demo,ND_donor_04,ND,beta,6.413692096976476,2.1060426718698273,2.6568982971717934,5.134981990335507,0.0,-2.7397142871792903,19,0.748220549792852,3.7622897755044176,0.41290605984218004
ND_donor_04_cell_038,demo,ND_donor_04,ND,beta,5.820989348841655,5.080693365336469,4.212779667463638,5.073018836812785,0.0,1.3848151704273362,8,0.6567928110466621,-1.7190613917338247,0.9541453011877412
ND_donor_04_cell_039,demo,ND_donor_04,ND,beta,6.69038077111239,0.9484240124095467,1.6853729532520567,4.481507014023406,0.0,-4.673304020861151,23,1.408235438172789,6.265148977353657,-2.2578346508731046
ND_donor_04_cell_040,demo,ND_donor_04,ND,beta,6.066392593920309,4.587616423300745,4.035097456274236,4.9107794317929025,0.0,0.48752830991524027,21,0.4817544474673392,-0.6009958658250006,1.0153306232920452
ND_donor_04_cell_041,demo,ND_donor_04,ND,beta,6.341213428678044,3.4530974135646786,1.9105246175533943,5.124200679263644,0.0,-2.198469006053521,0,1.6182706708717083,2.971309758265274,1.1182271168683864
ND_donor_04_cell_042,demo,ND_donor_04,ND,beta,6.469406798795975,3.231521692897099,1.8584762443687275,4.771513296825889,0.0,-2.6156288554553453,6,0.7569734323945436,3.502006626280349,0.5038882146762191
ND_donor_04_cell_043,demo,ND_donor_04,ND,beta,6.718859647165975,1.7053781225439764,1.499695645457277,4.351142108372124,0.0,-4.338489685341703,23,2.761219986689464,6.526046643099624,-3.3894197629138425
ND_donor_04_cell_044,demo,ND_donor_04,ND,beta,6.002375875172559,3.828102077234566,4.925422899250806,4.893226712776662,0.0,0.6869402057865271,17,1.8717129445037157,-0.31981463087863493,-0.3337407108122598
ND_donor_04_cell_045,demo,ND_donor_04,ND,beta,6.343006382807874,4.002462743365086,3.0314341762677905,4.8827921493067725,0.0,-1.0811533880876243,6,0.5351256424641653,1.9925527067136977,0.06313379635436059
ND_donor_04_cell_046,demo,ND_donor_04,ND,beta,6.717932358819482,1.045474035860477,1.3758068165121515,4.373046828211218,0.0,-4.864958903102592,23,2.2223334060194633,6.765109341377836,-2.901843419441128
ND_donor_04_cell_047,demo,ND_donor_04,ND,beta,6.6158838761475085,1.3322266663929196,1.8667401318525243,4.5990845693579585,0.0,-4.15769313485612,16,1.5938704607144834,5.673158888745692,-2.0330899520133516
ND_donor_04_cell_048,demo,ND_donor_04,ND,beta,6.526468630397202,1.9321495432780929,2.1434171601756313,4.65337872898868,0.0,-3.4053970479637767,19,0.41816046595358447,3.9710302380954854,-0.3580618702954847
ND_donor_04_cell_049,demo,ND_donor_04,ND,beta,6.471478416024091,2.798707836979699,1.8733160580259756,5.015403331770913,0.0,-2.9015058988456706,2,0.87339570853322,3.8791334436056037,0.4097455792560945
ND_donor_04_cell_050,demo,ND_donor_04,ND,beta,5.872334695958221,4.871179672587758,4.419495060158028,4.092804673899141,0.0,1.2884816449908192,11,2.3420645592639273,-1.857735096000796,-0.8532852326540205
ND_donor_04_cell_051,demo,ND_donor_04,ND,beta,6.280944825829979,3.9609359770353456,3.4874439658808485,4.991459385409911,0.0,-0.6913848978311282,21,0.7404420945595023,1.2303902390681807,1.2620494707266583
ND_donor_04_cell_052,demo,ND_donor_04,ND,beta,6.369420419767215,2.5740416103350015,3.7445458941329974,4.731499170521938,0.0,-1.6158883083710451,3,0.6576816753409318,2.026784857904829,1.0682528766874204
ND_donor_04_cell_053,demo,ND_donor_04,ND,beta,6.5737424831277735,2.759560434481451,1.9990278075192403,4.723651289192733,0.0,-3.029556566038116,16,1.294072822355064,4.435903404096067,-1.3233226423040856
ND_donor_04_cell_054,demo,ND_donor_04,ND,beta,6.343447002077221,3.937275378634415,2.3486744849431114,4.815671604074258,0.0,-1.5827039458549896,3,0.9930312882666126,1.8191227987097416,1.2628642376243366
ND_donor_04_cell_055,demo,ND_donor_04,ND,beta,6.675394214063042,1.126184411958493,1.9920444903873538,4.345451582765694,0.0,-4.320977763550097,23,1.3337632933646475,6.0415322549736254,-2.184252759383604
ND_donor_04_cell_056,demo,ND_donor_04,ND,beta,6.547988822244335,1.7989690275484755,1.6666560562993904,4.649378636456109,0.0,-3.8532992025102204,7,0.5829022126425318,5.004855955891513,-0.8053987653604447
ND_donor_04_cell_057,demo,ND_donor_04,ND,beta,6.383588406380738,2.3218662961505956,2.3683240427403733,4.322394259867706,0.0,-2.7324666313645647,19,1.5867630592781508,2.921278528391733,-0.8858334911184046
ND_donor_04_cell_058,demo,ND_donor_04,ND,beta,6.478488957615364,2.6722875508252466,1.8782553298598477,5.16071222068796,0.0,-2.996236827669553,2,1.1072015664302466,4.1858233165506045,0.26132795554754396
ND_donor_04_cell_059,demo,ND_donor_04,ND,beta,6.561022515285563,1.8871551969740252,1.0823252254815414,4.851160812609917,0.0,-4.2083839743794,2,2.1620799001531728,5.2589800670989515,-0.004042811167923817
ND_donor_04_cell_060,demo,ND_donor_04,ND,beta,6.399344244702212,2.3267769435083068,2.923526351642446,4.808868532957763,0.0,-2.3863403566115906,6,0.48308276644901316,3.1061787536346004,0.3254710708833519
ND_donor_04_cell_061,demo,ND_donor_04,ND,beta,6.208683555967259,3.7836419875827842,2.934642008180532,4.975105770196777,0.0,-1.049593648642253,21,0.2977055868335423,1.090887559971968,0.8932568034955402
ND_donor_04_cell_062,demo,ND_donor_04,ND,beta,6.175652722731579,3.2591634331835615,3.3034114326715454,5.310419575193772,0.0,-1.0967887378280152,3,1.2427312370998758,1.4164409008150047,1.6163153668693218
ND_donor_04_cell_063,demo,ND_donor_04,ND,beta,6.4858269103554225,3.1094244368828563,2.716860567273325,4.955478606193548,0.0,-2.1535797874354166,2,1.016101506549525,3.4955118618166137,-0.6528342688442805
ND_donor_04_cell_064,demo,ND_donor_04,ND,beta,6.417817688856322,1.8165235771890444,2.217702645973926,4.759049069863933,0.0,-3.236382205372126,7,0.5778676394092024,3.801763637257226,0.24939875068165104
ND_donor_04_cell_065,demo,ND_donor_04,ND,beta,5.452030688288474,5.425224254296518,5.163655393459112,5.063509045971158,0.0,2.923542307332165,11,1.685720026768256,-3.8869416865986546,1.0996547280523457
ND_donor_04_cell_066,demo,ND_donor_04,ND,beta,6.23004456009223,3.866323118135459,3.6985745849012615,5.1514569229855285,0.0,-0.5215317471975005,21,0.5901160799782188,1.0356388575975308,1.2914610842145364
ND_donor_04_cell_067,demo,ND_donor_04,ND,beta,6.362150616847568,3.8538584525840798,2.9975281288606523,4.818622287834219,0.0,-1.23887825624294,3,0.0154565611984534,1.825465756410215,0.8436232999550685
ND_donor_04_cell_068,demo,ND_donor_04,ND,beta,6.2163686507555145,3.4601840044388354,3.8087911897493805,4.864019184414804,0.0,-0.6970016523393421,20,0.2972640829739408,0.7885938062088679,0.751392405432729
ND_donor_04_cell_069,demo,ND_donor_04,ND,beta,6.122948375863467,4.096696801028278,4.391188437915553,4.79595952496781,0.0,0.2917839473708804,10,0.6440540264871224,-0.41894465359616834,1.5360476819721802
ND_donor_04_cell_070,demo,ND_donor_04,ND,beta,6.178916511430924,2.8905620903188534,3.7976887923738993,4.8628668230875345,0.0,-1.0207606878317055,20,1.4648150566328297,0.8293944863587921,1.830991516152716
ND_donor_04_cell_071,demo,ND_donor_04,ND,beta,6.30754538914178,3.911223872794775,3.235013967991121,4.561827473236751,0.0,-0.9421166464850739,3,0.8272913106741742,1.7354861715675238,-0.16566198289938244
ND_donor_04_cell_072,demo,ND_donor_04,ND,beta,6.479959714294303,1.3432310065995696,2.1611255992213407,4.825656908268317,0.0,-3.7064527939312346,16,1.093067310544078,4.291619768091064,-0.997112378414563
ND_donor_04_cell_073,demo,ND_donor_04,ND,beta,6.367563159281306,3.725624054947777,2.9836050279926707,4.7312127463806215,0.0,-1.3445497923890173,6,0.25373255524559113,1.7684876207652058,0.5150141047841252
ND_donor_04_cell_074,demo,ND_donor_04,ND,beta,6.0614268744138355,4.85663549744365,4.45178496599209,4.586707675355769,0.0,0.9568317606329616,20,2.319287455437755,-0.9402398387233962,-0.35949403011031855
ND_donor_04_cell_075,demo,ND_donor_04,ND,beta,6.625594973907544,1.0195421497553094,1.5293132246329644,4.867974133412706,0.0,-4.6120535421036735,16,1.5692719448439432,5.854835297822283,-1.1554749069056145
ND_donor_04_cell_076,demo,ND_donor_04,ND,beta,6.242964673007738,3.3234913790197105,3.243774284200785,4.859012493485132,0.0,-1.2155355364885378,21,0.024767636388296488,1.6449652383897198,0.7573379283474242
ND_donor_04_cell_077,demo,ND_donor_04,ND,beta,6.545978171129913,1.4329944039061733,1.8992886774907873,4.542517011785187,0.0,-3.940958916953136,7,1.2650507862049034,4.817009458667399,-1.6505724498945076
ND_donor_04_cell_078,demo,ND_donor_04,ND,beta,6.425868938365106,3.6361642045056484,2.1599879106332933,4.9494650958144355,0.0,-2.0618090315096747,2,0.6815470425845547,2.8323307353011598,0.7380079832480743
ND_donor_04_cell_079,demo,ND_donor_04,ND,beta,6.430560025938203,3.2315462063719735,3.4189731331426465,4.77679281650861,0.0,-1.5010875300515787,6,0.18854229620628704,2.2748175689135985,0.5262328525052842
ND_donor_04_cell_080,demo,ND_donor_04,ND,beta,6.511512686503741,2.6843773511184357,2.4719527225335205,4.691899160938629,0.0,-2.650876012288654,16,0.5976803464573299,3.5270775450213483,-0.10422963948184924
ND_donor_04_cell_081,demo,ND_donor_04,ND,beta,6.60333396390056,2.5498109948471965,1.7870915560041098,4.46639601344102,0.0,-3.36661593027297,7,0.7400945291923806,4.319886084860886,-0.7189050683838045
ND_donor_04_cell_082,demo,ND_donor_04,ND,beta,6.653178901025916,0.9832799607704775,1.6048019543169556,4.602224937062162,0.0,-4.636118949292214,16,1.3315788069666334,6.1268746276295225,-1.5692918677220713
ND_donor_04_cell_083,demo,ND_donor_04,ND,beta,5.700703276997411,5.1510639774434575,4.932682479071369,5.10853568758976,0.0,2.132380725783616,5,0.5810359553327089,-2.1863616212602195,0.7309487186887819
ND_donor_04_cell_084,demo,ND_donor_04,ND,beta,6.2589328137782925,4.171081183533231,3.1707919085415,4.88804000153882,0.0,-0.7214492508697007,0,0.5498416189057949,1.1794031349422032,1.0841157149048248
ND_donor_04_cell_085,demo,ND_donor_04,ND,beta,6.553775793896112,2.0495114745577796,1.6499484674250582,4.829372051695846,0.0,-3.705932943952811,16,0.8048723798835971,4.858080022223984,-1.0216178412115868
ND_donor_04_cell_086,demo,ND_donor_04,ND,beta,6.583113526558499,0.5249930909398863,0.5249930909398863,4.686733281330913,0.0,-5.540483290761003,23,2.546869296674857,6.211976067473815,-0.6066356375225821
ND_donor_04_cell_087,demo,ND_donor_04,ND,beta,6.2849374661432496,4.248770211049334,3.956500964534372,4.4437804671015355,0.0,-0.19062137157112302,17,1.7959409040251773,0.9301679789917381,-0.3022605305531381
ND_donor_04_cell_088,demo,ND_donor_04,ND,beta,5.8506650768095945,4.099438928066311,3.447116851797219,4.945904200207893,0.0,0.15658575327264632,12,1.2233367184054913,-1.0331925548896426,1.9065006321831017
ND_donor_04_cell_089,demo,ND_donor_04,ND,beta,5.881327934992673,3.508844339760313,4.704314403320458,4.79153368787549,0.0,0.5434519717147208,17,1.0144150088198876,-1.136737829929923,1.4709529412792408
ND_donor_04_cell_090,demo,ND_donor_04,ND,beta,6.63647260090846,1.3021178866851701,2.4498145013169697,4.388709785837237,0.0,-3.825327668693986,23,2.2059017073688585,5.089102137175499,-2.322966302967914
ND_donor_04_cell_091,demo,ND_donor_04,ND,beta,6.282460802051626,2.6605443709740593,3.701256847800427,4.866125425703836,0.0,-1.4285405131640712,6,1.593191033284672,1.971436964863337,-0.5495357445101787
ND_donor_04_cell_092,demo,ND_donor_04,ND,beta,5.965246183162021,5.126092060240273,4.635234535626909,4.597290590536193,0.0,1.4360635618501327,5,0.5932358825575177,-1.7159743065141544,0.9754001821148883
ND_donor_04_cell_093,demo,ND_donor_04,ND,beta,6.382337512413018,3.579077641112022,3.4456660175689096,4.908579683122024,0.0,-1.1611483130937634,6,0.0,1.6855551974772387,0.7517436363971568
ND_donor_04_cell_094,demo,ND_donor_04,ND,beta,5.945922510271677,4.717349026224815,3.887631567422349,5.0391246386607245,0.0,0.6952147182216979,10,0.7127241097659365,-0.3055878538749551,1.2628311257079223
ND_donor_04_cell_095,demo,ND_donor_04,ND,beta,6.181535433497468,4.149882094138557,2.885741488896611,4.529203810268302,0.0,-0.7858788439355132,21,1.0694354799180532,0.6111351675113145,0.4634437062329186
ND_donor_04_cell_096,demo,ND_donor_04,ND,beta,6.544476453151984,2.1594564612570326,2.50179351502898,4.527870678032072,0.0,-3.0449746568238494,7,0.6936017476244096,4.017228325575787,-0.46990763068806535
ND_donor_04_cell_097,demo,ND_donor_04,ND,beta,5.370875980761415,5.237391338999162,5.455937420215575,3.9682163815546194,0.0,3.13973464960628,18,1.3607679854768095,-4.6172182525796535,-1.0082612415096226
ND_donor_04_cell_098,demo,ND_donor_04,ND,beta,6.500683271703882,1.9034684614082777,2.7325745235721044,4.7328955408267435,0.0,-2.983771950323984,7,0.7491937551845869,3.883150350881151,-0.44994940441034714
ND_donor_04_cell_099,demo,ND_donor_04,ND,beta,6.193460931992678,2.9576980673800803,3.845666339901971,4.7838833324748515,0.0,-0.9697798793707009,20,1.1665333918208152,0.9553263636861862,0.22657839407986483
ND_donor_04_cell_100,demo,ND_donor_04,ND,beta,6.583275727476258,1.127905095850823,1.9570111580146494,4.476949436489488,0.0,-4.1759440609428555,16,1.102124631242586,5.256789175162012,-1.6441903736656973
ND_donor_04_cell_101,demo,ND_donor_04,ND,beta,5.104183581902928,5.5521638133340305,5.645763906680441,4.359854030505599,0.0,3.9635009566292587,18,2.4980638240149693,-6.293313346590056,-0.2164063568874088
ND_donor_04_cell_102,demo,ND_donor_04,ND,beta,6.568414251546211,1.8575689019352404,2.7891329335207873,4.798736866330805,0.0,-3.09992149954764,7,0.5268189348163137,4.305381159918146,-0.411258528020727
ND_donor_04_cell_103,demo,ND_donor_04,ND,beta,6.515850284831549,2.391983049737782,1.262293578638825,4.801103853705633,0.0,-3.6653076560538094,16,0.9371397217764814,4.5863338489850936,-0.5219349181911878
ND_donor_04_cell_104,demo,ND_donor_04,ND,beta,6.509550316910733,2.4327695992082683,1.1499319316408303,4.933959094343788,0.0,-3.7015142577698703,7,1.178962847152043,4.594362415448997,-0.26942022560030027
ND_donor_04_cell_105,demo,ND_donor_04,ND,beta,6.57551326636005,1.7019184587588279,2.435242369463273,4.791504717767587,0.0,-3.4545927226598474,16,0.6625944572179083,4.909187369957273,-0.9854393618254438
ND_donor_04_cell_106,demo,ND_donor_04,ND,beta,6.492507034733793,2.9623089193572545,1.782912156802793,5.061647294701374,0.0,-2.889788838564598,2,0.3442057400318408,3.658596537860784,0.09491031276996267
ND_donor_04_cell_107,demo,ND_donor_04,ND,beta,6.311633212662733,4.027468818849746,3.756974439807192,4.886183125334053,0.0,-0.5219139944928958,17,0.6815150987428131,0.8446683537421232,1.5026075781304935
ND_donor_04_cell_108,demo,ND_donor_04,ND,beta,6.695494284752113,1.8982578609028617,1.078212408410561,4.335467788720133,0.0,-4.4478778005839095,23,1.8095583268678856,6.245424854718873,-2.5100324757773813
ND_donor_04_cell_109,demo,ND_donor_04,ND,beta,6.019900192245576,4.640536135412924,4.149273685289042,4.457945231817173,0.0,0.6840613773300217,17,1.5710444720783583,-1.0945820651464508,0.19054159832621273
ND_donor_04_cell_110,demo,ND_donor_04,ND,beta,5.986519916008485,4.116863601173745,3.3897296654999054,4.807835432096206,0.0,-0.11679472859491695,17,0.5353736734653411,-0.48508305992967937,0.8968127225432619
ND_donor_04_cell_111,demo,ND_donor_04,ND,beta,6.377743150487578,3.188858922248323,3.5821276327055807,4.725524069295127,0.0,-1.3248123587419582,6,0.40347420757513497,2.007118421838046,0.7722122266956974
ND_donor_04_cell_112,demo,ND_donor_04,ND,beta,6.490908628965613,2.7803196129808763,2.3023929466612882,4.883192329769092,0.0,-2.66215183652422,2,0.5580721923541976,3.8801860399224157,-0.0669452689501761
ND_donor_04_cell_113,demo,ND_donor_04,ND,beta,6.0706399154513155,4.081212353174599,4.07762453996352,4.934916785372089,0.0,0.16656719215192944,10,0.4906284526033664,-0.5941154237747855,1.5223198869262502
ND_donor_04_cell_114,demo,ND_donor_04,ND,beta,6.487520001332361,2.8353281268450425,2.031752459051838,4.774913594313993,0.0,-2.799938087162422,0,0.3510786588709598,3.647104156193563,0.19498846839901848
ND_donor_04_cell_115,demo,ND_donor_04,ND,beta,6.335877268936743,2.8917410810739343,2.8371837351410143,4.707844852726751,0.0,-1.9476206853341997,0,0.3510753605496326,1.977950410979786,0.7487813719042269
ND_donor_04_cell_116,demo,ND_donor_04,ND,beta,6.334815931101568,2.0945568860286405,2.64185995802958,5.005217495135949,0.0,-2.6142663936603205,19,0.522218907491248,3.245340512503893,0.128333982390709
ND_donor_04_cell_117,demo,ND_donor_04,ND,beta,6.430228179139877,3.61158691556192,2.2027632379693847,4.662441675842121,0.0,-2.0576934654483865,3,0.25381973033085714,2.4915379117569834,0.3941007436605139
ND_donor_04_cell_118,demo,ND_donor_04,ND,beta,6.101817913466741,4.088026526942338,4.337939422809276,4.779511024172218,0.0,0.2886883001804804,12,2.3836282757334013,-1.0233601303512316,2.6079093034869203
ND_donor_04_cell_119,demo,ND_donor_04,ND,beta,6.586095631846993,1.0523696791627926,2.314622103593971,4.546181605552198,0.0,-3.992792378429901,7,0.9493090925796679,5.234268896766152,-1.4856451388145124
ND_donor_05_cell_000,demo,ND_donor_05,ND,beta,6.489801938962202,0.7052915176871398,3.127960138350936,4.907492738242571,0.0,-3.507969568652522,16,0.6556130449553779,4.1137997991357125,-0.06655761785413873
ND_donor_05_cell_001,demo,ND_donor_05,ND,beta,5.833132293991282,3.9834397434528035,4.133527594971305,5.086868141280693,0.0,0.5693663452782267,8,0.584993953758639,-1.427650797409346,1.737036286115623
ND_donor_05_cell_002,demo,ND_donor_05,ND,beta,6.5006648061600725,2.687374206110178,2.418916802221947,4.772717563937861,0.0,-2.664632379551384,6,0.8656331259434777,3.3357238407833103,0.5241215777670933
ND_donor_05_cell_003,demo,ND_donor_05,ND,beta,6.741165299439352,1.3273793322039023,1.1396669363463867,3.9961288569692317,0.0,-4.874916450811944,23,3.4417868787924943,6.6941969714804275,-3.9175996826236914
ND_donor_05_cell_004,demo,ND_donor_05,ND,beta,6.629985638228168,1.5513007350877779,1.165148454306902,4.469032968206025,0.0,-4.504848115070567,23,1.3923674892457392,5.979418336848461,-2.107937140192107
ND_donor_05_cell_005,demo,ND_donor_05,ND,beta,6.478157995222006,2.7519100674875783,2.3444943746316946,4.430879597530891,0.0,-2.62999717943869,7,1.4724072129229064,3.551115280505269,-0.9807653348396908
ND_donor_05_cell_006,demo,ND_donor_05,ND,beta,6.4327114086961075,2.736925785103543,2.816159691144813,4.7881971569082955,0.0,-2.242022446489906,6,0.4530341481877773,2.888760110935122,0.337876044144127
ND_donor_05_cell_007,demo,ND_donor_05,ND,beta,6.448739405484257,2.5055722624438563,1.9859049238458322,4.999140497230548,0.0,-2.982678504066641,19,0.4607621886278723,3.8331499374619526,-0.04794339978513465
ND_donor_05_cell_008,demo,ND_donor_05,ND,beta,6.4191875575385975,2.952078673418809,3.1244412351512296,4.824707786440251,0.0,-1.8660450527132713,2,0.8403730764353625,2.4929958889363824,0.8310337155321798
ND_donor_05_cell_009,demo,ND_donor_05,ND,beta,5.97149096984015,4.969180034466355,3.8144339754798837,4.871297097223995,0.0,0.7697306692110847,10,0.5832786633659133,-0.7019318730228983,1.2398262838555771
ND_donor_05_cell_010,demo,ND_donor_05,ND,beta,6.32401841468883,4.017955275001462,3.772665906581964,4.877706061027145,0.0,-0.5403303042061636,3,0.5571791554761756,1.3104343947484713,1.1421339473152452
ND_donor_05_cell_011,demo,ND_donor_05,ND,beta,6.525385996595498,3.2861650808246687,0.7369489408425101,4.613462189416594,0.0,-3.430729761413915,16,2.342099774917645,4.798015268752702,-2.278592333499922
ND_donor_05_cell_012,demo,ND_donor_05,ND,beta,6.678737678421986,0.6149071647391959,1.4559382677123407,4.427147975844455,0.0,-5.030690027925899,23,1.703540231475408,6.623036300652997,-2.6521450269552633
ND_donor_05_cell_013,demo,ND_donor_05,ND,beta,5.996664095465445,4.493471373834384,4.047911202253143,5.2240923933215555,0.0,0.5592202200222406,17,1.5006713712966295,-0.49429184083827254,2.1361455092067003
ND_donor_05_cell_014,demo,ND_donor_05,ND,beta,6.663064896452487,2.190583663002986,1.7468950356843762,4.459722624197016,0.0,-3.744383019616265,7,1.3314655175783257,5.511131778056559,-1.7247233120451626
ND_donor_05_cell_015,demo,ND_donor_05,ND,beta,6.1959129384547085,4.429018663274327,3.1761737932104275,4.649435934062638,0.0,-0.42934514818350006,17,1.1162564706598,0.5269073476601981,0.5015734468442848
ND_donor_05_cell_016,demo,ND_donor_05,ND,beta,6.425958164700882,2.794808755861261,3.0871008374763633,4.414163603473166,0.0,-2.0094410897505393,19,1.3595890251858664,2.5439196186148063,-0.30535992733195133
ND_donor_05_cell_017,demo,ND_donor_05,ND,beta,6.486781446702698,3.071552366302426,3.2800242486473024,4.970544980765304,0.0,-1.8041123043021283,3,0.710966389342321,3.000832960467771,0.6871330387588405
ND_donor_05_cell_018,demo,ND_donor_05,ND,beta,6.380649881015383,3.776095690263889,1.8154030428915753,5.061735290992928,0.0,-2.1157875536605526,3,1.4204453972248388,2.589323281900632,1.3287226879852132
ND_donor_05_cell_019,demo,ND_donor_05,ND,beta,6.251596948058003,2.796777376389714,2.1100552808953283,4.954458255641293,0.0,-2.3450713946458106,6,0.7882603818330445,2.2215202783470924,0.906692510343472
ND_donor_05_cell_020,demo,ND_donor_05,ND,beta,6.464059259210354,2.618784539594321,1.2028818698864912,4.863836493150743,0.0,-3.457953796763255,16,0.6042536483598626,4.253951278202629,-0.2161383161470696
ND_donor_05_cell_021,demo,ND_donor_05,ND,beta,6.447337478743309,3.577292437579433,2.1247424537259354,4.94969136637788,0.0,-2.1641042204242464,2,0.7495757103257716,3.292145597171845,-0.23353499863532168
ND_donor_05_cell_022,demo,ND_donor_05,ND,beta,6.339735181898623,3.1968858153216275,3.935682438931694,4.882242633753616,0.0,-1.0138368478874347,3,0.268294672233206,1.6991085757557354,0.9819765989978135
ND_donor_05_cell_023,demo,ND_donor_05,ND,beta,6.653920294480993,1.1282633683728645,1.6272920256564027,4.380455016117771,0.0,-4.524591753712421,23,1.7834911004595044,6.020852755840387,-2.4718819451907126
ND_donor_05_cell_024,demo,ND_donor_05,ND,beta,6.606577028232555,1.0208491183615203,0.5104245591807601,4.649856190777812,0.0,-5.258264966083947,23,2.2194839149488823,6.153043060598571,-0.8931382042396407
ND_donor_05_cell_025,demo,ND_donor_05,ND,beta,6.448694827982839,2.5930727217917138,1.2965363608958569,4.719119750784709,0.0,-3.38474263827249,19,0.7087306815301977,3.7421890575816796,0.375524961098685
ND_donor_05_cell_026,demo,ND_donor_05,ND,beta,6.336345604781279,3.9610869011160945,3.9042452690526885,4.55220410553944,0.0,-0.5130652629290473,17,0.6117006967592875,1.1488390238242603,0.36081207631835116
ND_donor_05_cell_027,demo,ND_donor_05,ND,beta,6.579001010561521,1.2216609407526646,1.2216609407526646,4.7351612643957415,0.0,-4.596866020092413,23,1.1794699342044819,5.895989655199482,-1.8141383591827063
ND_donor_05_cell_028,demo,ND_donor_05,ND,beta,6.232484790291664,3.4814028360754747,3.6176650319194934,5.032282319004721,0.0,-0.8398181131230289,10,1.5173015938611112,0.6901985017955732,1.9250306463223619
ND_donor_05_cell_029,demo,ND_donor_05,ND,beta,6.458846944321304,1.156299846179346,1.8674471887541493,4.973181802138702,0.0,-3.9907093845498895,19,1.4295745947343246,4.3930049649663125,0.16060332750468695
ND_donor_05_cell_030,demo,ND_donor_05,ND,beta,6.54913216209024,1.3869925092657056,1.1220211623972904,4.849414929397026,0.0,-4.497717735963342,16,1.539348737616974,5.508737071442851,-0.5648152593518876
ND_donor_05_cell_031,demo,ND_donor_05,ND,beta,6.332148071185302,2.75389452028612,4.117001599639016,4.758863820470791,0.0,-1.1776641443403304,3,0.37537282946782646,1.3185084843274153,0.7717754430261968
ND_donor_05_cell_032,demo,ND_donor_05,ND,beta,6.473677623984574,2.577133575885575,3.1376554890126456,4.689455490673708,0.0,-2.2091673330148662,2,0.5014030760987458,3.2406566468303937,-0.05027503051527081
